department,quarter,class_name,professor_name,section,professor_rating,professor_difficulty,professor_num_ratings,professor_id,tags
Statistics,Spring25,STAT131,Yunan Wang,Section 02,4.5,3.2,55,393012.0,"['Caring', 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria', 'Hilarious']"
Statistics,Fall24,STAT132,Yik Lun Kei,Section 01,3.5,2.6,33,1781037.0,"['Get ready to read', 'Amazing lectures ', 'Graded by few things', 'Participation matters', 'Gives good feedback']"
Statistics,Winter25,STAT132,Paul Parker,Section 01,2.8,3.4,101,566251.0,[]
Statistics,Spring25,STAT132,Yik Lun Kei,Section 01,3.5,2.6,33,1781037.0,"['Get ready to read', 'Amazing lectures ', 'Graded by few things', 'Participation matters', 'Gives good feedback']"
Statistics,Fall24,STAT200,Raquel Prado,Section 01,4.7,3.2,4,566323.0,"['Graded by few things', 'Lecture heavy', 'Test heavy', 'Tough grader', 'Get ready to read']"
Statistics,Fall24,STAT203,Rebecca Killick,Section 01,4.6,3.2,19,363906.0,"['Test heavy', 'Tough grader', 'Lecture heavy', 'Amazing lectures ', 'Lots of homework']"
Statistics,Fall24,STAT204,Paul Parker,Section 01,2.8,3.4,101,566251.0,[]
Statistics,Winter25,STAT205,Sangwon Hyun,Section 01,3.0,4.0,2,2914336.0,"['Test heavy', 'Tough grader', 'EXTRA CREDIT', 'Graded by few things', 'Lecture heavy']"
Statistics,Winter25,STAT205B,Bruno Sansó,Section 01,0.0,0.0,0,337122.0,"['Test heavy', 'Graded by few things', 'Lecture heavy', 'Get ready to read', 'Tests are tough']"
Statistics,Winter25,STAT206B,Juhee Lee,Section 01,4.2,3.1,103,1906264.0,"['Tough grader', 'Graded by few things', 'Lecture heavy', 'Tests are tough', 'Clear grading criteria']"
Statistics,Spring25,STAT207,Richard Li,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Statistics,Spring25,STAT208,Paul Parker,Section 01,2.8,3.4,101,566251.0,[]
Statistics,Fall24,STAT209,Athanasios Kottas,Section 01,2.4,4.2,80,475318.0,"['Tough grader', 'Lecture heavy', 'Test heavy', 'Graded by few things', 'Caring']"
Statistics,Spring25,STAT222,Athanasios Kottas,Section 01,2.4,4.2,80,475318.0,"['Tough grader', 'Lecture heavy', 'Test heavy', 'Graded by few things', 'Caring']"
Statistics,Winter25,STAT223,Raquel Prado,Section 01,4.7,3.2,4,566323.0,"['Graded by few things', 'Lecture heavy', 'Test heavy', 'Tough grader', 'Get ready to read']"
Statistics,Fall24,STAT227,Richard Li,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Statistics,Winter25,STAT243,Athanasios Kottas,Section 01,2.4,4.2,80,475318.0,"['Tough grader', 'Lecture heavy', 'Test heavy', 'Graded by few things', 'Caring']"
Statistics,Fall24,STAT246,Robert Lund,Section 01,3.5,3.3,247,2279165.0,"['Hilarious', 'Amazing lectures ', 'Accessible outside class', 'Caring', 'Lecture heavy']"
Statistics,Fall24,STAT280B,Paul A Parker,Section 01,2.8,3.4,101,566251.0,[]
Statistics,Spring25,STAT280B,Yik Lun Kei,Section 01,3.5,2.6,33,1781037.0,"['Get ready to read', 'Amazing lectures ', 'Graded by few things', 'Participation matters', 'Gives good feedback']"
Statistics,Fall24,STAT280D,Richard Li,Section 01,4.1,3.0,56,172347.0,"['Amazing lectures ', 'Respected', ""Skip class? You won't pass."", 'Inspirational', 'Tough grader']"
Statistics,Winter25,STAT280D,Sangwon Hyun,Section 01,3.0,4.0,2,2914336.0,"['Test heavy', 'Tough grader', 'EXTRA CREDIT', 'Graded by few things', 'Lecture heavy']"
Statistics,Spring25,STAT280D,Ju Hee Lee,Section 01,3.8,2.3,30,1906264.0,"['Tough grader', 'Graded by few things', 'Lecture heavy', 'Tests are tough', 'Clear grading criteria']"
Technology & Information Management,Fall24,TIM50,Paul Vroomen,Section 01,2.8,3.4,101,2303465.0,"['Tough grader', 'Lecture heavy', 'Graded by few things', 'Test heavy', 'Get ready to read']"
Technology & Information Management,Winter25,TIM50,John T Musacchio,Section 01,4.2,3.1,119,177134.0,"['Test heavy', 'Tough grader', 'Hilarious', 'Lecture heavy', 'Accessible outside class']"
Technology & Information Management,Spring25,TIM50,Paul Vroomen,Section 01,2.8,3.4,101,2303465.0,"['Tough grader', 'Lecture heavy', 'Graded by few things', 'Test heavy', 'Get ready to read']"
Technology & Information Management,Winter25,TIM58,Paul Vroomen,Section 01,2.8,3.4,101,2303465.0,"['Tough grader', 'Lecture heavy', 'Graded by few things', 'Test heavy', 'Get ready to read']"
Technology & Information Management,Spring25,TIM80C,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Spring25,TIM147,Yi Zhang,Section 01,4.0,2.4,26,95550.0,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy']"
Technology & Information Management,Fall24,TIM170,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Winter25,TIM170,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Spring25,TIM170,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Fall24,TIM172A,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Winter25,TIM172B,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Fall24,TIM172P,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Winter25,TIM172Q,Subhas Desa,Section 01,3.9,2.4,116,442634.0,"['Lots of homework', 'Tough grader', 'Lecture heavy', 'Group projects', 'Clear grading criteria']"
Technology & Information Management,Spring25,TIM175,David Lee,Section 01,4.9,2.8,20,110723.0,"['Participation matters', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Amazing lectures ', 'Clear grading criteria']"
